#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#
#
#   Environmental Data for
#   ACCESS_NH3 simulations
#
#   xa    - NH3 at Zhi (ppbv)               ppfd  - photosynthetic photon flux (umol/m2-s)
#   tak   - air temp at Zhi (K)             nrad  - net solar radiation (W/m2)
#   ts05k - soil temp at 2cm (K)            ustar - friction velocity (m/s)
#   ts55k - soil temp at 55cm (K)           lewm2 - latent heat flux (W/m2)
#   pmb   - air pressure (mbar)             hwm2  - sensible heat flux (W/m2)
#   ubar  - mean wind speed at Zhi (m/s)    gwm2  - soil heat flux (W/m2)
#   rh    - relative humidity (%)           soilm - volumetric soil moisture (m3/m3)
#
#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#
Test
#
#  date     time        xa           tak         ts05k        ts55k         pmb         ubar          rh          ppfd         nrad         ustar        lewm2        hwm2         gwm2         soilm    
2016-07-22 21:00:00  0.00000e+00  2.94888e+02  2.93100e+02  2.91630e+02  9.35506e+02  1.58204e+00  8.05715e+01  0.00000e+00 -4.91262e+01  1.12685e-01 -1.18009e+01  2.72578e+00  3.53168e+00  2.13477e-01
2016-07-22 22:00:00  0.00000e+00  2.94367e+02  2.93060e+02  2.91670e+02  9.35853e+02  9.74095e-01  8.18965e+01  0.00000e+00 -4.49347e+01  7.48378e-02  8.44235e-03  3.79689e+00  2.57177e+00  2.13328e-01
2016-07-22 23:00:00  0.00000e+00  2.94027e+02  2.93010e+02  2.91710e+02  9.36017e+02  1.03944e+00  8.27411e+01  0.00000e+00 -4.49255e+01  7.10210e-02 -2.28322e-01  1.91010e+00  2.35624e+00  2.13292e-01
2016-07-23 00:00:00  0.00000e+00  2.93791e+02  2.92940e+02  2.91720e+02  9.35706e+02  9.53626e-01  8.44146e+01  0.00000e+00 -4.46705e+01  6.66118e-02  5.98779e+00  4.16873e+00  1.76358e+00  2.13190e-01
2016-07-23 01:00:00  0.00000e+00  2.93514e+02  2.92860e+02  2.91730e+02  9.35335e+02  7.43797e-01  8.52886e+01  0.00000e+00 -4.46052e+01  1.04894e-01 -4.56732e+00 -3.86619e+00  1.38820e+00  2.13108e-01
2016-07-23 02:00:00  0.00000e+00  2.93099e+02  2.92800e+02  2.91750e+02  9.34856e+02  9.13557e-01  8.58421e+01  0.00000e+00 -4.27837e+01  1.95398e-01  2.59990e+00 -9.19014e-02  1.06650e+00  2.13031e-01
2016-07-23 03:00:00  0.00000e+00  2.92891e+02  2.92730e+02  2.91750e+02  9.34946e+02  6.65783e-01  8.56258e+01  0.00000e+00 -4.29124e+01  8.00938e-02  1.89744e+00  2.24032e-01  7.64841e-01  2.12959e-01
2016-07-23 04:00:00  0.00000e+00  2.92526e+02  2.92680e+02  2.91780e+02  9.34916e+02  4.37426e-01  8.58956e+01  0.00000e+00 -1.53978e+01  8.61244e-02  5.24887e-02 -4.21120e-01  5.16887e-01  2.12895e-01
2016-07-23 05:00:00  0.00000e+00  2.92877e+02  2.92620e+02  2.91790e+02  9.35092e+02  4.60381e-01  8.45902e+01  1.30370e+01 -7.35807e+00  1.15307e-01  9.36415e+00  2.16928e+00  3.33340e-01  2.12836e-01
2016-07-23 06:00:00  0.00000e+00  2.94002e+02  2.92600e+02  2.91830e+02  9.35249e+02  5.76939e-01  8.46272e+01  1.38666e+02  5.43657e+01  1.43151e-01  2.39120e+01  1.96928e+01  2.48785e-01  2.12791e-01
2016-07-23 07:00:00  0.00000e+00  2.95231e+02  2.92650e+02  2.91920e+02  9.35286e+02  1.04620e+00  8.47388e+01  3.66633e+02  1.41901e+02  1.41841e-01  8.35546e+01  7.94173e+01  2.92929e-01  2.12736e-01
2016-07-23 08:00:00  0.00000e+00  2.98873e+02  2.92750e+02  2.92010e+02  9.35245e+02  1.35513e+00  8.22467e+01  1.07216e+03  3.55627e+02  3.16169e-01  1.29601e+02  1.14680e+02  6.14210e-01  2.12661e-01
2016-07-23 09:00:00  0.00000e+00  3.00800e+02  2.92910e+02  2.92150e+02  9.35251e+02  1.23440e+00  7.42971e+01  1.44505e+03  4.90971e+02  2.85737e-01  2.54103e+02  9.08664e+01  1.26481e+00  2.12489e-01
