#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#
#
#   Environmental Data for
#   ACCESS_NH3 simulations
#
#   xa    - NH3 at Zhi (ppbv)               ppfd  - photosynthetic photon flux (umol/m2-s)
#   tak   - air temp at Zhi (K)             nrad  - net solar radiation (W/m2)
#   ts05k - soil temp at 2cm (K)            ustar - friction velocity (m/s)
#   ts55k - soil temp at 55cm (K)           lewm2 - latent heat flux (W/m2)
#   pmb   - air pressure (mbar)             hwm2  - sensible heat flux (W/m2)
#   ubar  - mean wind speed at Zhi (m/s)    gwm2  - soil heat flux (W/m2)
#   rh    - relative humidity (%)           soilm - volumetric soil moisture (m3/m3)
#
#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#
Coweeta 2015/08/12 - 2015/08/14
#
#  date     time        xa           tak         ts05k        ts55k         pmb         ubar          rh          ppfd         nrad         ustar        lewm2        hwm2         gwm2         soilm    
2015-08-12 00:00:00  0.00000e+00  2.90917e+02  2.92830e+02  2.91980e+02  9.33809e+02  1.12195e+00  8.93310e+01  0.00000e+00 -5.72426e+01  1.13767e-01 -3.17317e+00 -5.07383e+00 -1.02003e-01  1.90938e-01
2015-08-12 01:00:00  0.00000e+00  2.90472e+02  2.92710e+02  2.91970e+02  9.33637e+02  9.38108e-01  8.96982e+01  0.00000e+00 -5.53024e+01  1.35425e-01  1.48959e+00  3.96138e-01 -4.51124e-01  1.90495e-01
2015-08-12 02:00:00  0.00000e+00  2.90174e+02  2.92580e+02  2.91950e+02  9.33513e+02  6.60672e-01  9.01961e+01  0.00000e+00 -4.96562e+01  6.28847e-02  9.47789e-01 -6.67891e+00 -7.87904e-01  1.90075e-01
2015-08-12 03:00:00  0.00000e+00  2.89843e+02  2.92480e+02  2.91970e+02  9.33536e+02  9.41600e-01  9.10947e+01  0.00000e+00 -4.02008e+01  7.96005e-02 -6.39531e+00 -7.14415e+00 -1.11001e+00  1.89678e-01
2015-08-12 04:00:00  0.00000e+00  2.89616e+02  2.92370e+02  2.91970e+02  9.33662e+02  8.51209e-01  9.09384e+01  0.00000e+00 -3.36170e+01  5.84119e-02  4.84273e+00  1.62610e+00 -1.39514e+00  1.89286e-01
2015-08-12 05:00:00  0.00000e+00  2.89581e+02  2.92260e+02  2.91960e+02  9.33756e+02  9.17357e-01  9.09122e+01  2.00811e+00 -3.00831e+01  9.42662e-02 -3.99814e+00 -5.40173e+00 -1.65406e+00  1.88914e-01
2015-08-12 06:00:00  0.00000e+00  2.91193e+02  2.92180e+02  2.91980e+02  9.34310e+02  7.05465e-01  9.08324e+01  5.84400e+01  9.52986e+00  1.88775e-01 -2.27286e+00  1.07211e+01 -1.86987e+00  1.88556e-01
2015-08-12 07:00:00  0.00000e+00  2.94534e+02  2.92230e+02  2.92070e+02  9.34666e+02  5.20728e-01  8.97744e+01  3.40429e+02  1.56895e+02  2.40953e-01  1.12292e+02  7.03841e+01 -1.93985e+00  1.88206e-01
2015-08-12 08:00:00  0.00000e+00  2.96139e+02  2.92360e+02  2.92200e+02  9.34985e+02  9.51811e-01  8.17872e+01  8.74719e+02  3.25918e+02  4.91612e-01  5.02602e+02  8.39153e+01 -1.58245e+00  1.87835e-01
2015-08-12 09:00:00  0.00000e+00  2.96763e+02  2.92510e+02  2.92310e+02  9.35209e+02  1.08708e+00  7.07544e+01  1.11602e+03  4.64671e+02  3.67590e-01  1.91730e+02  1.08957e+02 -7.74892e-01  1.87319e-01
2015-08-12 10:00:00  0.00000e+00  2.97667e+02  2.92630e+02  2.92320e+02  9.35288e+02  2.49152e+00  5.57747e+01  1.59183e+03  6.82345e+02  3.66042e-01  3.26925e+02  1.23890e+02  1.72267e-01  1.86586e-01
2015-08-12 11:00:00  0.00000e+00  2.98615e+02  2.92750e+02  2.92290e+02  9.35027e+02  2.16532e+00  5.08660e+01  1.60300e+03  7.13361e+02  7.43290e-01  3.51067e+02  2.25637e+02  1.08229e+00  1.85726e-01
2015-08-12 12:00:00  0.00000e+00  2.99128e+02  2.92890e+02  2.92280e+02  9.34523e+02  1.83563e+00  4.47732e+01  1.75293e+03  7.83763e+02  4.40506e-01  4.79115e+02  1.32993e+02  1.92874e+00  1.84784e-01
2015-08-12 13:00:00  0.00000e+00  2.99339e+02  2.93010e+02  2.92250e+02  9.34105e+02  1.68907e+00  3.72061e+01  1.72473e+03  7.74984e+02  3.89434e-01  2.59023e+02  1.36311e+02  2.54123e+00  1.83761e-01
2015-08-12 14:00:00  0.00000e+00  2.99879e+02  2.93010e+02  2.92120e+02  9.33695e+02  2.05241e+00  3.31486e+01  1.61374e+03  7.04687e+02  5.56756e-01  3.48114e+02  1.67453e+02  2.97593e+00  1.82664e-01
2015-08-12 15:00:00  0.00000e+00  2.99625e+02  2.93050e+02  2.92040e+02  9.33448e+02  1.34041e+00  3.47245e+01  1.34401e+03  5.61983e+02  4.78968e-01  1.93762e+02  1.19856e+02  3.33887e+00  1.81602e-01
2015-08-12 16:00:00  0.00000e+00  2.99047e+02  2.93070e+02  2.91990e+02  9.33313e+02  1.15143e+00  3.41922e+01  1.01138e+03  3.84563e+02  3.11119e-01  1.39919e+02  7.67898e+01  3.23883e+00  1.80588e-01
2015-08-12 17:00:00  0.00000e+00  2.96882e+02  2.93050e+02  2.91930e+02  9.33494e+02  9.56524e-01  3.62095e+01  6.16065e+02  1.82440e+02  2.69002e-01  4.52523e+01 -1.48657e+00  2.96596e+00  1.79624e-01
2015-08-12 18:00:00  0.00000e+00  2.93446e+02  2.92960e+02  2.91860e+02  9.33801e+02  1.13862e+00  4.12449e+01  2.04739e+02 -2.47509e+01  2.25484e-01  2.87175e+01 -5.38341e+01  2.72487e+00  1.78769e-01
2015-08-12 19:00:00  0.00000e+00  2.91814e+02  2.92800e+02  2.91740e+02  9.34321e+02  1.09357e+00  5.76017e+01  1.25683e+01 -6.05304e+01  2.11359e-01  3.74390e+01 -2.95615e+01  2.15669e+00  1.78105e-01
2015-08-12 20:00:00  0.00000e+00  2.91193e+02  2.92690e+02  2.91740e+02  9.35019e+02  9.46692e-01  7.28406e+01  0.00000e+00 -6.11044e+01  1.59367e-01 -6.98392e+00  1.21519e+00  1.18177e+00  1.77581e-01
2015-08-12 21:00:00  0.00000e+00  2.90874e+02  2.92560e+02  2.91780e+02  9.35537e+02  1.03796e+00  7.73069e+01  0.00000e+00 -5.08919e+01  1.60422e-01 -8.14338e-01 -1.38721e+01  3.46868e-01  1.77140e-01
2015-08-12 22:00:00  0.00000e+00  2.90454e+02  2.92450e+02  2.91820e+02  9.35663e+02  9.25924e-01  7.91237e+01  0.00000e+00 -4.45555e+01  1.44886e-01 -4.32672e+00 -1.98765e+01 -5.18979e-01  1.76599e-01
2015-08-12 23:00:00  0.00000e+00  2.89754e+02  2.92320e+02  2.91810e+02  9.35689e+02  9.27095e-01  7.99809e+01  0.00000e+00 -5.29492e+01  2.07214e-01  5.44884e+00 -1.39931e+01 -6.84875e-01  1.76475e-01
2015-08-13 00:00:00  0.00000e+00  2.89203e+02  2.92200e+02  2.91820e+02  9.35548e+02  5.59505e-01  7.93286e+01  0.00000e+00 -4.84891e+01  1.20827e-01  4.85380e+00 -8.78981e+00 -1.21765e+00  1.76055e-01
2015-08-13 01:00:00  0.00000e+00  2.88446e+02  2.92070e+02  2.91800e+02  9.35279e+02  7.81362e-01  8.36858e+01  0.00000e+00 -5.70715e+01  8.42653e-02 -2.83899e+00 -4.04482e+00 -1.57428e+00  1.75746e-01
2015-08-13 02:00:00  0.00000e+00  2.88149e+02  2.91930e+02  2.91790e+02  9.35297e+02  5.00057e-01  8.38741e+01  0.00000e+00 -4.29885e+01  1.05000e-01 -1.03591e+00 -5.68056e+00 -1.95712e+00  1.75458e-01
2015-08-13 03:00:00  0.00000e+00  2.87805e+02  2.91820e+02  2.91800e+02  9.35514e+02  4.06382e-01  8.48318e+01  0.00000e+00 -4.06933e+01  1.82268e-01 -5.87126e+00 -9.10979e+00 -2.28455e+00  1.75185e-01
2015-08-13 04:00:00  0.00000e+00  2.87669e+02  2.91720e+02  2.91800e+02  9.35514e+02  4.87900e-01  8.67165e+01  0.00000e+00 -2.99119e+01  2.03030e-01 -7.98373e+00 -9.75584e+00 -2.52234e+00  1.74921e-01
2015-08-13 05:00:00  0.00000e+00  2.87494e+02  2.91620e+02  2.91800e+02  9.36227e+02  3.65004e-01  8.66556e+01  1.86854e+00 -3.57874e+01  1.45288e-01 -8.01263e+00 -5.50935e+00 -2.72611e+00  1.74666e-01
2015-08-13 06:00:00  0.00000e+00  2.88662e+02  2.91510e+02  2.91780e+02  9.36729e+02  3.35668e-01  8.76541e+01  6.53714e+01 -6.78853e+00  1.88857e-01 -1.73313e+01 -2.23255e+01 -2.84466e+00  1.74426e-01
2015-08-13 07:00:00  0.00000e+00  2.91536e+02  2.91540e+02  2.91860e+02  9.36939e+02  4.71105e-01  8.72632e+01  2.85510e+02  9.14876e+01  1.60292e-01  5.97032e+01  7.18892e+01 -2.89870e+00  1.74195e-01
2015-08-13 08:00:00  0.00000e+00  2.93490e+02  2.91680e+02  2.92010e+02  9.37176e+02  1.20073e+00  7.98185e+01  7.10634e+02  2.73569e+02  1.95679e-01  1.02614e+02  6.88603e+01 -2.59800e+00  1.73911e-01
2015-08-13 09:00:00  0.00000e+00  2.96311e+02  2.91880e+02  2.92150e+02  9.37196e+02  1.06513e+00  7.04461e+01  1.06219e+03  4.39801e+02  2.99111e-01  1.61051e+02  1.66845e+02 -1.89708e+00  1.73499e-01
2015-08-13 10:00:00  0.00000e+00  2.97872e+02  2.92070e+02  2.92220e+02  9.37092e+02  1.33179e+00  6.17766e+01  1.40806e+03  6.20235e+02  5.41910e-01  3.88677e+02  1.69698e+02 -9.00048e-01  1.72914e-01
2015-08-13 11:00:00  0.00000e+00  2.98263e+02  2.92230e+02  2.92210e+02  9.36581e+02  1.20424e+00  5.02263e+01  1.51097e+03  6.67933e+02  6.06772e-01  3.34799e+02  1.63887e+02  2.75017e-01  1.72211e-01
2015-08-13 12:00:00  0.00000e+00  2.98510e+02  2.92370e+02  2.92160e+02  9.36001e+02  1.79397e+00  4.80678e+01  1.52935e+03  6.69914e+02  5.71783e-01  3.14010e+02  1.16624e+02  1.47506e+00  1.71453e-01
2015-08-13 13:00:00  0.00000e+00  2.98399e+02  2.92380e+02  2.91970e+02  9.35775e+02  1.53999e+00  4.64945e+01  1.01258e+03  4.43970e+02  2.62964e-01  2.34370e+02  4.82046e+01  2.39047e+00  1.70617e-01
2015-08-13 14:00:00  0.00000e+00  2.98714e+02  2.92380e+02  2.91830e+02  9.35632e+02  1.26030e+00  4.94075e+01  9.64657e+02  4.26377e+02  3.20488e-01  1.70207e+02  4.72352e+01  2.80069e+00  1.69901e-01
2015-08-13 15:00:00  0.00000e+00  2.98236e+02  2.92570e+02  2.91890e+02  9.35314e+02  1.32535e+00  4.97338e+01  8.57550e+02  3.65242e+02  2.20436e-01  2.23036e+02  3.53123e+01  3.24811e+00  1.69126e-01
2015-08-13 16:00:00  0.00000e+00  2.97946e+02  2.92480e+02  2.91680e+02  9.35284e+02  5.82774e-01  5.15005e+01  4.10668e+02  1.35937e+02  2.58383e-01  1.85082e+02  1.08918e+01  3.46327e+00  1.68445e-01
2015-08-13 17:00:00  0.00000e+00  2.96295e+02  2.92630e+02  2.91760e+02  9.35353e+02  1.15735e+00  6.09734e+01  5.02093e+02  1.69492e+02  2.88927e-01  9.36231e+01  2.37304e+01  3.40347e+00  1.67847e-01
2015-08-13 18:00:00  0.00000e+00  2.95013e+02  2.92580e+02  2.91670e+02  9.35424e+02  1.28282e+00  6.21661e+01  1.22674e+02 -2.48495e-01  1.66017e-01  2.05323e+01 -1.46093e+01  3.29871e+00  1.67291e-01
2015-08-13 19:00:00  0.00000e+00  2.94158e+02  2.92520e+02  2.91620e+02  9.35862e+02  9.45223e-01  7.34966e+01  6.75679e+00 -3.67125e+01  2.14987e-01 -1.34489e+01  1.07057e+01  2.88665e+00  1.66862e-01
2015-08-13 20:00:00  0.00000e+00  2.93516e+02  2.92490e+02  2.91610e+02  9.36477e+02  1.08593e+00  8.00424e+01  0.00000e+00 -4.30656e+01  1.06319e-01 -2.41472e+00 -2.50909e+00  2.38405e+00  1.66507e-01
2015-08-13 21:00:00  0.00000e+00  2.92469e+02  2.92450e+02  2.91630e+02  9.37304e+02  7.11366e-01  8.18641e+01  0.00000e+00 -4.13840e+01  1.84266e-01  1.62569e+01  9.37334e+00  1.84622e+00  1.66200e-01
2015-08-13 22:00:00  0.00000e+00  2.91841e+02  2.92370e+02  2.91610e+02  9.37689e+02  7.53613e-01  8.61745e+01  0.00000e+00 -5.00907e+01  1.33264e-01 -1.94545e+01 -1.80111e+01  1.14323e+00  1.65820e-01
2015-08-13 23:00:00  0.00000e+00  2.91204e+02  2.92290e+02  2.91610e+02  9.37790e+02  8.85163e-01  8.76113e+01  0.00000e+00 -5.20804e+01  1.27430e-01  4.21729e+00  4.45105e+00  9.62463e-01  1.65735e-01
2015-08-14 00:00:00  0.00000e+00  2.90670e+02  2.92210e+02  2.91620e+02  9.37738e+02  6.83309e-01  8.85612e+01  0.00000e+00 -5.13729e+01  1.22253e-01 -4.25786e+00 -5.31068e+00  3.39374e-01  1.65454e-01
2015-08-14 01:00:00  0.00000e+00  2.90745e+02  2.92100e+02  2.91600e+02  9.37575e+02  8.08082e-01  8.97480e+01  0.00000e+00 -4.31866e+01  7.14715e-02 -6.58624e-01 -2.15935e+00 -1.09698e-01  1.65247e-01
2015-08-14 02:00:00  0.00000e+00  2.90660e+02  2.92040e+02  2.91640e+02  9.37580e+02  7.23019e-01  8.97044e+01  0.00000e+00 -1.97165e+01  8.35817e-02 -2.39296e+00 -4.18642e+00 -4.99876e-01  1.65053e-01
2015-08-14 03:00:00  0.00000e+00  2.90084e+02  2.91960e+02  2.91640e+02  9.37788e+02  5.36282e-01  8.93682e+01  0.00000e+00 -4.04355e+01  1.10125e-01 -7.13521e-01 -4.34981e+00 -7.02132e-01  1.64866e-01
2015-08-14 04:00:00  0.00000e+00  2.89538e+02  2.91860e+02  2.91610e+02  9.38228e+02  5.82941e-01  8.99038e+01  0.00000e+00 -4.50593e+01  1.60543e-01 -1.03873e+01 -4.37260e+00 -8.64443e-01  1.64683e-01
2015-08-14 05:00:00  0.00000e+00  2.89634e+02  2.91770e+02  2.91600e+02  9.38582e+02  4.21938e-01  9.00361e+01  1.12230e+00 -2.19507e+01  1.63496e-01 -1.25133e-02  1.58186e-01 -1.13588e+00  1.64515e-01
2015-08-14 06:00:00  0.00000e+00  2.90513e+02  2.91750e+02  2.91650e+02  9.39147e+02  8.00404e-01  9.02656e+01  4.72328e+01  2.43426e+01  3.66880e-01 -1.02968e+02 -3.98019e+01 -1.39886e+00  1.64355e-01
2015-08-14 07:00:00  0.00000e+00  2.91739e+02  2.91800e+02  2.91720e+02  9.39697e+02  8.09326e-01  8.91885e+01  2.73207e+02  1.40656e+02  2.96097e-01  4.67616e+01  6.91695e+01 -1.36904e+00  1.64194e-01
2015-08-14 08:00:00  0.00000e+00  2.94221e+02  2.91880e+02  2.91790e+02  9.39979e+02  1.55482e+00  8.62539e+01  5.12860e+02  2.09315e+02  4.65101e-01  2.02527e+02  2.62454e+02 -1.02779e+00  1.64023e-01
2015-08-14 09:00:00  0.00000e+00  2.96910e+02  2.92050e+02  2.91930e+02  9.40110e+02  1.62982e+00  8.34865e+01  1.03326e+03  4.49372e+02  3.30691e-01 -6.48827e+00  1.36895e+02 -4.45998e-01  1.63779e-01
2015-08-14 10:00:00  0.00000e+00  2.97969e+02  2.92220e+02  2.92010e+02  9.40018e+02  1.38866e+00  7.39623e+01  1.05603e+03  4.62679e+02  5.97360e-01  2.65656e+02  1.12521e+02  3.31891e-01  1.63382e-01
2015-08-14 11:00:00  0.00000e+00  2.98759e+02  2.92390e+02  2.92030e+02  9.39606e+02  2.04966e+00  5.76058e+01  1.38687e+03  6.12285e+02  6.92137e-01  4.23594e+02  1.94609e+02  1.40353e+00  1.62836e-01
2015-08-14 12:00:00  0.00000e+00  2.98736e+02  2.92580e+02  2.92040e+02  9.39153e+02  2.00908e+00  5.11356e+01  1.73498e+03  7.67981e+02  5.50709e-01  2.91840e+02  1.05624e+02  2.42781e+00  1.62196e-01
2015-08-14 13:00:00  0.00000e+00  2.98936e+02  2.92550e+02  2.91850e+02  9.38717e+02  1.71274e+00  4.73234e+01  1.18102e+03  4.98669e+02  6.09026e-01  2.37969e+02  1.65708e+02  3.19587e+00  1.61506e-01
2015-08-14 14:00:00  0.00000e+00  2.94194e+02  2.92640e+02  2.91800e+02  9.38135e+02  1.81891e+00  4.60460e+01  1.04924e+03  4.49384e+02  6.42087e-01 -1.47933e+01 -2.66704e+02  3.53093e+00  1.60783e-01
2015-08-14 15:00:00  0.00000e+00  2.91839e+02  2.92260e+02  2.91330e+02  9.39143e+02  2.46927e+00  5.23615e+01  8.62255e+01  2.28969e+01  3.80671e-01 -1.72521e+01 -4.57374e+01  3.36844e+00  1.60287e-01
2015-08-14 16:00:00  0.00000e+00  2.92130e+02  2.92200e+02  2.91510e+02  9.39755e+02  9.33826e-01  8.12386e+01  1.07276e+02  4.45864e+01  2.22927e-01  1.44058e+01  4.43529e+00  1.69831e+00  1.79055e-01
2015-08-14 17:00:00  0.00000e+00  2.92204e+02  2.92240e+02  2.91660e+02  9.39260e+02  8.01549e-01  8.92161e+01  2.29902e+02  9.88614e+01  2.60165e-01  8.06840e+01  4.31007e+00  6.70562e-01  1.88312e-01
2015-08-14 18:00:00  0.00000e+00  2.91789e+02  2.92180e+02  2.91640e+02  9.38969e+02  4.77197e-01  8.68676e+01  7.77646e+01  1.80620e+01  1.90478e-01 -5.31510e+00 -4.97844e+00  6.25586e-01  1.88436e-01
2015-08-14 19:00:00  0.00000e+00  2.91331e+02  2.92120e+02  2.91620e+02  9.39178e+02  7.43530e-01  8.92018e+01  4.35936e+00 -2.60380e+01  1.15412e-01 -1.11346e+01 -2.88689e+00  5.48305e-01  1.88969e-01
2015-08-14 20:00:00  0.00000e+00  2.90912e+02  2.92050e+02  2.91590e+02  9.39363e+02  6.80056e-01  9.01398e+01  0.00000e+00 -2.35741e+01  1.61626e-01  4.31694e+00 -7.77746e+00  3.65115e-01  1.89129e-01
2015-08-14 21:00:00  0.00000e+00  2.90652e+02  2.92000e+02  2.91590e+02  9.39790e+02  9.54219e-01  8.89861e+01  0.00000e+00 -1.88198e+01  1.75723e-01  6.75180e+00 -1.07323e+01  1.13239e-01  1.89034e-01
2015-08-14 22:00:00  0.00000e+00  2.90503e+02  2.91940e+02  2.91580e+02  9.39735e+02  8.64920e-01  8.87852e+01  0.00000e+00 -1.54453e+01  1.08421e-01  2.17689e+00 -4.62236e+00 -2.44950e-01  1.88642e-01
2015-08-14 23:00:00  0.00000e+00  2.90260e+02  2.91890e+02  2.91580e+02  9.39750e+02  7.81291e-01  8.86240e+01  0.00000e+00 -1.47840e+01  1.13883e-01 -2.06728e+00 -5.11737e+00 -3.26862e-01  1.88528e-01
2015-08-15 00:00:00  0.00000e+00  2.90071e+02  2.91830e+02  2.91580e+02  9.39306e+02  7.43003e-01  8.88489e+01  0.00000e+00 -1.88981e+01  1.45567e-01 -3.84164e+00 -4.34463e+00 -5.51326e-01  1.88034e-01
#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#########!#
